,id,loanAmnt,term,interestRate,installment,grade,subGrade,employmentTitle,employmentLength,homeOwnership,annualIncome,verificationStatus,issueDate,isDefault,purpose,postCode,regionCode,dti,delinquency_2years,ficoRangeLow,ficoRangeHigh,openAcc,pubRec,pubRecBankruptcies,revolBal,revolUtil,totalAcc,initialListStatus,applicationType,earliesCreditLine,title,policyCode,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14
144611,144611,15600,3,20.99,587.66,E,E5,1086,< 1 year,1,52000,1,2015/6/1,0,0,116,14,12.62,0,660,664,15,0,0,17100,97.2,21,1,0,2033/12/11,0,1,0,2,3,3,2,2,18,3,3,3,15,0,0,0,4
240503,240503,10000,3,7.21,309.74,A,A3,38,4 years,0,50000,0,2017/8/1,0,0,674,11,5.11,0,750,754,25,0,0,6434,11.3,36,0,0,2033/12/12,0,1,0,3,4,4,8,13,12,14,23,4,25,0,0,0,5
302172,302172,5000,3,12.69,167.73,C,C2,132,4 years,0,40000,1,2015/4/1,0,5,263,0,25.77,3,675,679,9,0,0,17212,79.3,22,0,0,2033/12/13,6,1,0,1,1,1,3,7,8,6,14,1,9,0,0,0,1
372937,372937,10000,3,9.75,321.5,B,B3,19951,10+ years,1,60000,0,2016/5/1,1,4,62,13,28.52,2,690,694,10,0,0,45069,73,14,0,0,2033/12/14,4,1,0,4,5,5,7,7,6,8,8,5,10,0,0,0,0
174648,174648,4000,3,14.99,138.65,C,C5,54,,1,18000,2,2015/1/1,0,4,167,8,28,0,675,679,5,0,0,5140,71.4,6,1,0,2033/12/15,4,1,0,1,2,2,2,3,1,4,5,2,5,0,0,0,2
719316,719316,2000,3,12.62,67.03,C,C1,1385,< 1 year,1,105000,0,2017/6/1,0,4,145,8,13.41,0,690,694,5,0,0,1845,51.3,10,0,1,2033/12/16,4,1,0,0,1,1,1,2,7,2,3,1,5,0,0,0,1
565643,565643,7500,3,6.39,229.5,A,A2,26790,10+ years,0,49329,0,2015/4/1,0,4,535,17,14.57,0,715,719,12,0,0,6459,62.7,32,1,0,2033/12/17,4,1,1,2,6,6,3,9,3,10,25,6,12,0,0,0,1
409009,409009,12000,3,6.39,367.19,A,A2,89500,10+ years,0,58000,1,2015/4/1,0,4,434,2,13.78,0,700,704,13,0,0,12277,35.6,31,1,0,2033/12/18,4,1,1,4,7,7,5,13,5,11,20,7,13,0,0,0,4
742790,742790,12000,3,17.97,433.65,D,D1,215460,< 1 year,0,41000,1,2018/10/1,0,0,554,15,26.38,0,690,694,14,0,0,14114,48.3,33,0,0,2033/12/19,0,1,0,7,7,7,7,14,17,7,15,7,14,0,0,0,0
218826,218826,15000,3,13.99,512.6,C,C4,58,1 year,1,36000,2,2016/1/1,0,0,308,0,33.38,0,695,699,16,0,0,10865,59,34,0,0,2033/12/20,0,1,0,4,7,7,4,9,12,10,22,7,16,0,0,0,1
383234,383234,7000,3,12.69,234.82,C,C2,3411,6 years,0,40000,1,2015/6/1,0,0,36,13,27,0,685,689,9,0,0,7783,59.9,23,0,0,2033/12/21,0,1,3,5,6,6,5,8,13,6,9,6,9,0,0,0,4
501203,501203,10000,3,9.17,318.79,B,B2,32184,10+ years,0,70000,1,2015/10/1,0,0,100,4,13.17,0,665,669,12,1,1,10684,79.1,31,0,0,2033/12/22,0,1,0,2,4,4,2,9,4,9,23,4,12,0,0,0,3
547119,547119,15000,3,13.99,512.6,C,C3,28567,6 years,0,78000,0,2016/12/1,1,2,324,10,15.72,0,665,669,15,0,0,17556,58.1,19,1,0,2033/12/23,5,1,0,8,10,10,9,9,5,12,12,10,15,0,0,0,5
42069,42069,24525,5,27.31,753.43,G,G2,55329,10+ years,0,70000,2,2015/8/1,1,2,271,35,13.9,2,660,664,18,0,0,10964,76.1,23,0,0,2033/12/24,5,1,1,7,12,12,7,8,2,16,18,12,18,0,0,1,2
698605,698605,7000,3,14.09,239.55,D,D1,236010,4 years,2,52000,1,2010/12/1,0,4,77,7,24.55,0,660,664,7,0,0,3547,52.2,42,1,0,2033/12/25,234,1,,,,,,,,,,,,,,,
701626,701626,25000,3,8.18,785.49,B,B1,20124,5 years,0,100000,1,2015/11/1,0,0,418,45,24.72,0,690,694,15,0,0,28994,67.1,30,0,0,2033/12/26,0,1,2,4,9,9,6,7,13,11,13,9,15,0,0,0,3
732387,732387,2500,3,9.99,80.66,B,B3,54,,0,23388,2,2015/6/1,0,0,80,21,26.06,0,685,689,14,1,1,10269,22.3,19,0,0,2033/12/27,0,1,0,6,9,9,6,7,2,13,15,9,14,0,0,0,2
85778,85778,16000,3,8.18,502.72,B,B1,2834,2 years,0,125000,0,2015/11/1,0,0,138,0,25.81,0,725,729,17,1,0,34893,48.9,42,0,0,2033/12/28,0,1,0,4,6,6,6,9,18,10,23,6,17,0,0,0,3
140937,140937,12000,3,7.89,375.43,A,A5,38,8 years,1,48666,0,2015/8/1,0,4,277,8,11.84,0,705,709,8,0,0,12413,54.2,14,0,0,2033/12/29,4,1,0,3,7,7,3,3,6,7,8,7,8,0,0,0,1
375214,375214,6500,3,11.67,214.87,B,B4,121076,3 years,0,80000,0,2014/5/1,0,2,0,0,11.94,8,670,674,10,0,0,5867,79.3,27,0,0,2033/12/30,5,1,1,3,5,5,3,6,11,5,15,5,10,0,0,4,2
623347,623347,14875,5,18.99,385.79,E,E1,18892,3 years,1,46000,1,2014/7/1,1,0,69,26,22.85,0,660,664,7,0,0,10099,89.4,18,0,0,2033/12/31,0,1,1,5,5,5,5,8,8,5,10,5,7,0,0,0,2
421601,421601,12500,5,17.56,314.44,D,D1,276688,4 years,0,41000,2,2013/8/1,0,4,629,20,33.7,0,700,704,15,0,0,15783,68.9,30,1,0,2034/1/1,15838,1,0,4,6,6,5,9,13,7,15,6,15,0,0,0,0
546466,546466,17600,3,10.49,571.97,B,B3,1969,2 years,0,63000,0,2015/1/1,0,0,112,23,16.02,0,700,704,8,0,0,16369,45.6,11,1,0,2034/1/2,0,1,0,4,5,5,5,5,4,6,6,5,8,0,0,0,3
115863,115863,10000,3,12.39,334.01,C,C1,3766,5 years,2,64000,0,2015/1/1,1,2,44,26,20.55,1,690,694,14,0,0,15911,54.5,27,1,0,2034/1/3,5,1,0,2,8,8,4,7,3,12,19,8,13,0,0,0,4
26186,26186,6000,3,8.39,189.1,B,B1,18348,3 years,1,125000,0,2016/6/1,0,0,51,13,15.91,0,740,744,7,0,0,7683,31.6,12,0,0,2034/1/4,0,1,0,2,2,2,3,5,6,4,6,2,7,0,0,0,2
30875,30875,6175,3,30.84,264.99,G,G2,3403,10+ years,1,59000,1,2017/7/1,0,10,116,14,19.55,0,680,684,13,0,0,5760,38.9,15,1,0,2034/1/5,11,1,0,5,6,6,6,7,3,10,12,6,13,0,0,0,11
547571,547571,5400,3,8.18,169.67,B,B1,100,6 years,2,80000,1,2015/8/1,0,2,134,8,17.36,0,675,679,11,1,1,5311,30.7,22,1,0,2034/1/6,5,1,0,2,4,4,4,4,12,8,8,4,11,0,0,0,3
282954,282954,35000,3,18.25,1269.73,D,D3,20,1 year,1,120000,1,2016/6/1,0,0,177,26,0.67,0,685,689,9,0,0,5740,20.2,10,0,0,2034/1/7,0,1,1,2,2,2,9,10,0,9,10,2,9,0,0,0,0
793410,793410,30000,3,8.9,952.6,A,A5,2834,10+ years,0,100000,1,2013/11/1,0,0,19,14,15.43,0,740,744,16,0,0,23249,34.5,42,1,0,2034/1/8,24365,1,0,6,8,8,7,14,7,13,30,8,16,0,0,0,3
618324,618324,9000,3,11.14,295.25,B,B2,334113,6 years,0,52500,0,2012/9/1,0,4,318,14,16.5,0,705,709,8,0,0,12505,77.2,14,1,0,2034/1/9,785,1,0,4,5,5,4,6,4,5,8,5,8,0,0,0,0
634252,634252,11675,3,30.79,500.69,G,G1,1059,10+ years,1,80600,2,2017/9/1,0,5,480,8,19.95,0,685,689,10,1,1,3163,26.6,16,0,0,2034/1/10,6,1,0,2,3,3,2,4,6,7,10,3,10,0,0,0,3
291138,291138,23300,5,15.8,564.14,C,C3,324569,10+ years,0,52000,2,2012/12/1,1,0,542,14,10.55,0,675,679,12,0,0,20764,71.4,40,0,0,2034/1/11,70,1,0,3,5,5,5,14,3,11,36,5,12,0,0,0,1
742654,742654,4800,3,19.03,176.03,D,D3,70743,1 year,0,54000,0,2017/12/1,0,0,63,14,22.04,0,705,709,9,0,0,13109,75,11,1,0,2034/1/12,0,1,0,5,6,6,5,5,3,6,7,6,9,,0,0,3
163882,163882,12000,3,17.99,433.77,D,D2,8470,10+ years,2,70000,2,2016/11/1,0,0,235,8,17.52,0,665,669,10,0,0,6365,66.3,20,0,0,2034/1/13,0,1,0,1,3,3,1,2,8,4,7,3,10,0,0,0,5
416051,416051,8000,3,11.14,262.45,B,B2,304235,10+ years,0,124000,2,2013/4/1,0,0,479,8,27.91,0,665,669,20,0,0,64914,69.9,50,1,0,2034/1/14,43267,1,0,8,13,13,8,15,18,15,27,13,20,0,0,0,3
305550,305550,12300,3,12.12,409.25,B,B3,271673,4 years,0,46000,0,2013/2/1,0,0,291,23,23.15,0,690,694,7,0,0,10102,76,7,0,0,2034/1/15,28,1,0,2,3,3,3,3,2,4,4,3,7,0,0,0,2
321282,321282,10000,3,8.59,316.1,A,A5,118,10+ years,0,68000,2,2016/9/1,0,0,48,10,9.72,0,735,739,6,0,0,7029,43.1,11,0,0,2034/1/16,0,1,0,2,2,2,4,5,4,4,6,2,6,0,0,0,2
645618,645618,10000,3,7.89,312.86,A,A5,634,< 1 year,0,140000,1,2016/2/1,0,5,224,3,19.92,0,700,704,14,0,0,55416,89.4,34,0,0,2034/1/17,6,1,0,4,6,6,5,10,15,10,18,6,14,0,0,0,1
590987,590987,16000,3,6.89,493.23,A,A3,82,10+ years,0,74000,1,2015/7/1,0,0,166,8,3.56,0,695,699,5,0,0,10022,25,12,0,0,2034/1/18,0,1,1,2,2,2,3,7,0,5,10,2,5,0,0,0,0
67643,67643,14950,5,16.55,367.94,D,D2,58141,9 years,1,42000,1,2015/7/1,1,0,160,4,20.42,0,685,689,13,0,0,2963,27.2,28,0,0,2034/1/19,0,1,2,6,7,7,8,13,10,11,18,7,13,0,0,0,2
711401,711401,10000,3,14.3,343.24,C,C1,5708,10+ years,0,86000,1,2013/11/1,0,2,521,24,14.71,2,660,664,7,1,1,5775,93.1,20,1,0,2034/1/20,24510,1,2,4,4,4,4,8,7,4,9,4,7,0,0,2,1
62885,62885,35000,5,21.99,966.47,F,F1,60215,10+ years,0,225000,2,2015/7/1,0,4,638,2,33.51,0,685,689,24,0,0,57536,70,38,0,0,2034/1/21,4,1,0,9,12,12,14,15,15,12,20,10,24,,0,0,1
445390,445390,8400,3,13.49,285.02,C,C2,1205,10+ years,0,60000,0,2017/4/1,0,2,430,7,21.9,0,700,704,8,0,0,2022,40.4,25,0,0,2034/1/22,5,1,3,3,3,3,4,8,10,4,12,3,8,0,0,0,2
658500,658500,18000,3,8.9,571.56,A,A5,334085,5 years,0,64500,2,2012/10/1,0,0,157,8,23.26,0,745,749,7,0,0,17769,46,18,1,0,2034/1/23,53842,1,0,2,3,3,2,6,2,5,12,3,7,0,0,0,1
646281,646281,35000,3,14.46,1204.06,C,C4,139,10+ years,0,82000,2,2016/3/1,1,0,296,5,28.17,0,710,714,12,0,0,29321,62,29,1,0,2034/1/24,0,1,0,3,6,6,3,5,8,8,19,6,12,0,0,0,3
141545,141545,18000,5,15.31,431.16,C,C5,123919,10+ years,0,65000,1,2016/6/1,0,0,460,27,23.08,0,715,719,18,0,0,9921,28.8,28,0,0,2034/1/25,0,1,0,7,8,8,11,16,6,14,19,8,18,0,0,0,2
386558,386558,10000,3,14.49,344.17,C,C4,354818,2 years,1,48000,1,2016/9/1,0,0,235,8,10.5,0,705,709,5,1,1,3453,24.7,9,0,0,2034/1/26,0,1,0,1,3,3,1,3,2,4,7,3,5,0,0,0,2
294668,294668,5000,3,11.47,164.81,B,B5,184,10+ years,1,30000,1,2016/4/1,1,0,356,32,18.16,0,755,759,15,0,0,3223,8.7,23,0,0,2034/1/27,0,1,0,4,5,5,8,11,2,14,21,5,15,0,0,0,3
770507,770507,21000,5,14.46,493.66,C,C4,5445,10+ years,0,60000,0,2016/2/1,1,4,257,24,28.5,0,685,689,14,0,0,34093,76.1,38,0,0,2034/1/28,4,1,5,4,7,7,5,11,14,10,21,7,14,0,0,0,5
459133,459133,12000,3,18.24,435.28,D,D5,193178,10+ years,0,110000,2,2014/7/1,1,0,259,19,3.68,0,675,679,8,1,0,15660,57.6,14,0,0,2034/1/29,0,1,0,5,5,5,7,11,1,8,12,5,8,0,0,0,3
73110,73110,22000,3,5.32,662.53,A,A1,184,10+ years,0,160000,0,2017/8/1,0,4,420,4,12.29,0,770,774,11,0,0,21865,39.3,47,0,0,2034/1/30,4,1,0,2,3,3,4,5,30,7,12,3,11,0,0,0,1
229584,229584,14825,3,24.85,588.27,E,E3,42419,< 1 year,0,65000,2,2017/7/1,0,0,194,38,30.83,0,670,674,15,0,0,18027,74.5,19,1,0,2034/1/31,0,1,1,6,9,9,6,6,6,11,12,9,15,0,0,0,3
221288,221288,8000,3,7.49,248.82,A,A4,490,4 years,0,66000,1,2015/1/1,0,0,340,14,23.85,0,715,719,9,0,0,11972,45.9,35,1,0,2034/2/1,0,1,0,3,5,5,3,10,9,6,23,5,9,0,0,0,3
400189,400189,3200,3,15.99,112.49,C,C5,955,5 years,0,65000,2,2016/11/1,0,0,233,19,26.42,0,685,689,19,0,0,5643,52.7,23,1,0,2034/2/2,0,1,0,4,5,5,4,4,16,6,6,5,19,0,0,0,4
579599,579599,7200,3,18.25,261.21,D,D3,8930,10+ years,0,43000,0,2013/12/1,0,4,29,19,21.18,0,680,684,6,0,0,12518,87.5,10,1,0,2034/2/3,4,1,0,2,3,3,2,2,3,3,4,3,6,0,0,0,5
55124,55124,5000,3,12.87,168.17,C,C1,219053,4 years,0,108000,0,2010/1/1,0,2,63,14,16.04,0,680,684,10,0,0,1405,23.4,28,1,0,2034/2/4,94,1,,,,,,,,,,,,,,,
495945,495945,8000,3,12.99,269.52,C,C2,104097,< 1 year,1,40000,0,2015/1/1,0,4,614,3,11.25,0,690,694,15,0,0,8452,29.2,23,0,0,2034/2/5,4,1,0,3,5,5,7,9,7,12,15,5,15,0,0,0,2
37550,37550,9500,3,15.8,333.06,C,C3,323312,1 year,1,45000,2,2012/12/1,0,4,138,0,17.41,1,670,674,17,0,0,9375,89.3,27,1,0,2034/2/6,256,1,0,3,3,3,3,4,23,3,4,3,17,0,0,0,0
125990,125990,3675,3,12.74,123.37,C,C1,184,3 years,2,50000,1,2016/11/1,0,0,167,8,31.01,0,740,744,9,0,0,21204,52.9,17,0,0,2034/2/7,0,1,0,2,3,3,2,7,3,7,14,3,9,0,0,0,0
208221,208221,6350,3,13.35,215.03,C,C2,20,5 years,1,63091,0,2014/9/1,1,0,255,9,24.9,0,680,684,15,0,0,1338,47.8,20,1,0,2034/2/8,0,1,5,3,3,3,5,6,14,5,6,3,15,0,0,0,2
460446,460446,8000,3,16.55,283.44,D,D2,144,9 years,0,80000,2,2015/11/1,0,0,301,21,16.38,1,675,679,11,0,0,15192,41.2,25,0,0,2034/2/9,0,1,0,1,5,5,2,3,7,8,14,6,11,0,0,0,6
166232,166232,1400,3,13.67,47.63,B,B5,265856,6 years,2,35000,1,2013/9/1,0,2,50,13,30.96,0,700,704,8,1,1,8999,58.1,19,1,0,2034/2/10,268,1,0,3,4,4,4,9,8,5,10,4,8,0,0,0,0
379900,379900,6500,3,12.69,218.05,C,C2,19377,2 years,1,40000,2,2015/10/1,0,4,14,11,13.89,0,670,674,11,0,0,5758,45.3,15,0,0,2034/2/11,4,1,0,3,4,4,3,5,6,6,9,4,11,0,0,0,2
561268,561268,12000,3,7.89,375.43,A,A5,54,,2,40000,2,2016/2/1,0,0,336,44,28.38,0,705,709,9,0,0,12035,62,15,0,0,2034/2/12,0,1,0,6,7,7,6,6,5,8,10,7,9,0,0,0,0
412633,412633,7000,3,19.2,257.31,D,D3,221952,10+ years,1,40000,0,2013/9/1,0,0,66,14,28.74,2,670,674,9,0,0,6984,67.2,25,1,0,2034/2/13,115,1,0,3,6,6,3,6,9,7,16,6,9,0,0,0,2
529018,529018,8000,3,16.29,282.41,D,D2,3090,1 year,1,65000,0,2014/8/1,1,9,406,8,19.44,0,700,704,7,1,1,2527,18.4,12,0,0,2034/2/14,10,1,1,2,2,2,2,2,5,5,7,2,7,0,0,0,1
476830,476830,24000,5,9.44,503.35,B,B1,143025,10+ years,0,110000,0,2017/5/1,0,0,72,10,26.05,0,715,719,29,0,0,20015,32.4,100,0,0,2034/2/15,0,1,0,3,3,3,8,15,68,12,31,3,29,0,0,0,4
414902,414902,35000,3,10.75,1141.72,B,B4,1059,10+ years,0,100000,1,2016/3/1,0,2,63,14,23.07,0,695,699,14,0,0,34867,58.2,34,0,0,2034/2/16,5,1,0,7,9,9,8,11,12,10,16,9,14,0,0,0,0
17539,17539,4750,3,10.25,153.83,B,B2,220488,10+ years,0,79200,0,2010/2/1,0,0,221,8,20.42,0,710,714,21,1,1,61140,60.5,46,1,0,2034/2/17,193,1,,,,,,,,,,,,,,,
444368,444368,11000,5,16.49,270.38,D,D3,14207,4 years,1,48000,1,2015/2/1,1,0,324,10,23.23,0,695,699,9,0,0,17400,45.7,24,0,0,2034/2/18,0,1,0,3,3,3,6,7,11,8,11,3,9,0,0,0,1
551438,551438,18950,5,22.99,534.11,F,F1,100,10+ years,0,38000,0,2015/2/1,1,2,597,11,22.68,0,700,704,18,1,1,15112,39.8,24,1,0,2034/2/19,5,1,0,6,9,9,8,10,1,16,19,9,18,0,0,0,2
320046,320046,3600,3,14.17,123.34,C,C5,232321,4 years,1,30000,2,2011/4/1,0,5,205,8,0.68,1,670,674,4,0,0,278,5.6,9,1,0,2034/2/20,173,1,,,,,,,,,,,,,,,
671975,671975,4000,3,9.99,129.05,B,B3,54,,0,46000,2,2015/9/1,0,0,200,22,4.64,1,660,664,9,1,1,3625,19.3,34,1,0,2034/2/21,0,1,4,1,6,6,4,9,6,9,24,6,9,0,0,1,2
678895,678895,6000,3,13.98,205.01,C,C3,49211,7 years,2,50000,1,2014/11/1,0,4,342,21,20.96,0,660,664,5,0,0,10742,93.4,13,1,0,2034/2/22,4,1,3,2,4,4,2,2,6,4,5,4,5,0,0,0,2
451731,451731,5600,3,10.99,183.32,B,B3,230223,6 years,2,91000,1,2011/5/1,0,0,74,30,14.27,0,690,694,15,0,0,17817,43.2,33,1,0,2034/2/23,7430,1,,,,,,,,,,,,,,,
789067,789067,13000,5,18.25,331.89,E,E1,3185,10+ years,2,100000,0,2015/9/1,0,0,178,23,5.91,1,710,714,11,0,0,9935,34.7,29,1,0,2034/2/24,0,1,0,4,4,4,5,11,11,8,18,4,11,0,0,0,2
247427,247427,24975,5,18.2,636.93,E,E1,54,,0,71000,2,2015/11/1,0,0,623,13,18.29,0,680,684,10,0,0,16563,57.9,23,0,0,2034/2/25,0,1,0,4,7,7,4,5,6,8,14,7,10,0,0,0,1
472795,472795,7000,3,19.05,256.77,D,D4,294149,< 1 year,1,60000,0,2013/6/1,0,10,166,8,10.82,0,675,679,3,0,0,1378,76.6,20,1,0,2034/2/26,22407,1,1,1,1,1,1,9,3,3,17,1,3,0,0,0,0
595042,595042,8000,3,9.99,258.1,B,B3,2059,4 years,0,62000,0,2015/2/1,0,0,351,3,14.05,2,670,674,7,2,0,8155,64.7,19,1,0,2034/2/27,0,1,0,2,5,5,2,3,8,5,8,5,7,0,0,0,1
60165,60165,8400,3,12.79,282.19,C,C1,83117,3 years,1,112000,2,2016/7/1,0,0,134,8,20.67,0,780,784,6,0,0,2256,12.9,8,0,0,2034/2/28,0,1,0,1,1,1,1,1,6,2,2,1,6,0,0,0,3
613481,613481,7775,3,14.49,267.59,C,C4,564,2 years,1,92500,0,2014/9/1,0,4,108,21,14.06,2,660,664,8,1,1,8778,60,34,0,0,2034/3/1,0,1,0,5,6,6,9,11,13,6,18,6,8,,0,2,5
572768,572768,17650,3,12.59,591.22,C,C2,15194,2 years,1,40122,2,2015/12/1,0,0,798,42,7.73,2,670,674,8,0,0,9292,52.5,17,0,0,2034/3/2,0,1,1,4,5,5,5,10,2,8,15,5,8,0,0,0,2
510651,510651,10000,3,13.11,337.47,B,B4,344033,< 1 year,1,35000,1,2012/6/1,1,0,100,4,3.94,0,705,709,2,0,0,5013,59,3,1,0,2034/3/3,3613,1,,,,,,,,,,,,,,,
497381,497381,5000,3,10.49,162.49,B,B3,4116,10+ years,2,165000,1,2016/9/1,0,2,529,23,29.79,0,665,669,13,0,0,80033,90.5,31,1,0,2034/3/4,5,1,2,6,9,9,6,14,8,9,19,9,13,0,0,0,1
199525,199525,35000,3,13.99,1196.05,C,C4,108974,10+ years,0,98000,2,2016/1/1,0,0,334,0,18.11,0,680,684,12,0,0,43474,79.5,16,0,0,2034/3/5,0,1,0,4,12,12,4,4,0,12,16,12,12,0,0,0,1
98434,98434,12000,5,15.99,291.76,C,C5,1234,8 years,0,38820,0,2016/12/1,1,0,616,0,23.52,0,685,689,11,0,0,8947,58.9,18,0,0,2034/3/6,0,1,0,3,5,5,3,3,9,7,7,5,11,0,0,0,2
320318,320318,3000,3,9.17,95.64,B,B1,279,< 1 year,0,23000,2,2014/7/1,0,0,687,23,23.02,0,670,674,8,1,1,1811,21.6,29,1,0,2034/3/7,0,1,0,3,5,5,3,8,8,7,18,5,8,0,0,0,0
31252,31252,35000,5,11.53,770.27,B,B5,32,10+ years,0,175000,1,2015/8/1,0,4,44,26,21.19,0,690,694,34,0,0,65995,68,45,0,0,2034/3/8,4,1,0,21,30,30,25,25,7,30,35,29,34,,0,0,5
627415,627415,25000,3,9.44,800.13,B,B1,5100,5 years,1,145000,0,2017/7/1,1,4,186,9,10.42,0,705,709,10,1,1,41257,50.3,20,0,0,2034/3/9,4,1,2,5,5,5,8,10,7,8,12,5,10,0,0,0,0
300970,300970,35000,5,22.95,985.67,F,F1,54,,0,130092,1,2012/11/1,0,0,277,8,24.88,0,695,699,16,0,0,36868,91.5,38,1,0,2034/3/10,0,1,0,3,8,8,4,8,19,9,16,8,16,0,0,0,1
179543,179543,25000,3,13.49,848.27,C,C2,148,8 years,0,155000,1,2016/12/1,1,3,614,3,25.11,5,670,674,25,0,0,28162,79.6,48,1,0,2034/3/11,3,1,0,8,15,15,9,13,18,19,26,15,25,0,0,0,3
494096,494096,35000,5,17.57,880.61,D,D4,5126,4 years,1,89000,2,2014/8/1,1,0,107,30,14.25,0,680,684,17,0,0,31066,52,31,0,0,2034/3/12,0,1,1,7,9,9,10,13,5,15,21,9,17,0,0,0,0
631098,631098,18000,3,15.61,629.37,D,D1,9019,7 years,0,68232,0,2014/6/1,0,0,215,8,27.61,1,690,694,10,0,0,11355,86,23,0,0,2034/3/13,0,1,0,4,5,5,4,8,9,6,11,5,10,0,0,1,2
29122,29122,10000,3,5.32,301.15,A,A1,13,< 1 year,0,115600,1,2016/10/1,0,0,275,8,4.42,0,720,724,10,0,0,11458,22.6,23,1,0,2034/3/14,0,1,0,1,3,3,2,4,5,8,14,3,10,0,0,0,3
611621,611621,6900,3,18.06,249.66,D,D2,3702,1 year,2,57996,0,2017/6/1,0,4,143,8,12.67,1,680,684,14,0,0,4231,12.3,19,0,0,2034/3/15,4,1,1,3,4,4,7,8,2,13,15,4,14,0,0,0,2
2680,2680,15000,5,12.99,341.22,C,C2,151044,10+ years,1,80000,0,2016/3/1,1,0,246,36,12.15,0,675,679,9,1,1,6609,82.6,16,0,0,2034/3/16,0,1,0,3,3,3,3,7,3,3,7,3,9,0,0,0,1
223689,223689,13000,3,14.33,446.4,C,C1,218743,10+ years,0,115000,0,2012/12/1,1,0,167,8,8.17,1,670,674,11,0,0,2965,38.6,24,1,0,2034/3/17,50201,1,3,3,4,4,4,4,8,7,9,4,11,0,0,0,5
405355,405355,9875,3,14.64,340.59,C,C3,22,7 years,0,52000,2,2014/3/1,1,2,173,32,3.35,0,680,684,6,0,0,3887,41.5,12,1,0,2034/3/18,5,1,0,4,5,5,5,5,6,6,6,5,6,0,0,0,2
100358,100358,9500,3,9.16,302.81,B,B2,412,10+ years,0,42000,1,2016/3/1,0,4,640,17,31.23,0,685,689,13,0,0,14846,53.8,27,0,0,2034/3/19,4,1,1,3,9,9,3,3,12,10,13,9,13,0,0,0,2
384840,384840,8000,3,14.65,275.96,C,C2,228198,< 1 year,1,75000,1,2012/5/1,0,9,17,13,11.3,0,685,689,8,0,0,7483,53.8,11,1,0,2034/3/20,37356,1,,,,,,,,,,,,,,,
387449,387449,15000,3,5.32,451.73,A,A1,45480,10+ years,1,47000,0,2016/3/1,0,4,546,33,14.22,0,740,744,6,0,0,587,7.2,20,0,0,2034/3/21,4,1,0,0,2,2,1,2,9,5,11,2,6,0,0,0,1
351859,351859,4000,3,7.9,125.17,A,A4,223479,< 1 year,1,53285,1,2011/10/1,0,0,348,18,15.81,0,725,729,10,1,1,3971,16.8,17,1,0,2034/3/22,193,1,,,,,,,,,,,,,,,
698367,698367,12100,3,13.99,413.5,C,C3,808,5 years,1,37000,1,2016/7/1,1,0,32,21,25.15,0,720,724,13,0,0,6835,23.2,17,1,0,2034/3/23,0,1,0,4,5,5,5,6,3,10,12,5,13,0,0,0,1
240309,240309,9975,3,12.99,336.05,C,C1,54,,0,45000,2,2014/5/1,1,0,143,8,15.89,2,760,764,9,0,0,125579,1.3,35,0,0,2034/3/24,0,1,2,2,4,4,6,19,2,8,28,4,9,0,0,2,1
327830,327830,18000,3,7.12,556.78,A,A3,182355,9 years,0,76000,0,2014/10/1,0,4,390,13,17.86,0,685,689,26,0,0,15082,42.4,36,1,0,2034/3/25,4,1,0,6,10,10,8,11,8,20,24,10,26,0,0,0,3
23055,23055,10650,3,14.46,366.38,C,C4,13255,5 years,0,160000,1,2016/3/1,0,9,570,43,15.84,1,660,664,20,0,0,5351,21.8,45,0,0,2034/3/26,10,1,7,5,7,7,5,14,24,8,19,7,20,0,0,0,3
643558,643558,9600,3,8.99,305.24,B,B1,359801,10+ years,2,60000,1,2016/7/1,0,4,109,21,12.36,0,675,679,7,0,0,6339,72.9,14,0,0,2034/3/27,4,1,0,4,5,5,4,8,3,6,11,5,7,0,0,0,1
518200,518200,12000,3,7.9,375.49,A,A4,1735,5 years,1,75000,0,2014/2/1,0,4,121,14,13.25,0,695,699,10,0,0,15428,51.8,23,1,0,2034/3/28,4,1,0,5,7,7,6,10,7,8,15,7,10,0,0,0,2
688348,688348,11000,5,18.25,280.83,D,D3,193458,9 years,1,66000,1,2014/4/1,1,0,167,8,23.56,0,680,684,15,1,0,2065,14.6,26,1,0,2034/3/29,0,1,6,2,2,2,4,5,15,6,9,2,15,0,0,0,4
329441,329441,25000,3,14.65,862.36,C,C5,13059,1 year,0,107000,1,2015/10/1,0,2,185,3,6.78,3,660,664,9,0,0,4378,21.3,29,0,0,2034/3/30,5,1,0,2,2,2,4,8,14,6,13,2,9,0,0,0,1
586018,586018,2300,3,9.17,73.33,B,B2,49,1 year,0,42000,0,2015/5/1,0,2,36,13,18,0,750,754,8,0,0,11903,30.6,15,1,0,2034/3/31,5,1,0,3,4,4,5,5,5,6,8,4,8,0,0,0,2
81960,81960,12975,5,16.29,317.53,D,D2,12322,3 years,1,60000,1,2014/5/1,0,0,171,8,25.82,0,685,689,21,0,0,7985,53.2,28,1,0,2034/4/1,0,1,0,6,11,11,6,10,10,12,18,11,21,0,0,0,4
730018,730018,25000,5,15.99,607.82,C,C5,371496,< 1 year,0,75000,0,2016/12/1,1,0,539,42,22.34,0,710,714,11,0,0,4611,19.2,23,0,0,2034/4/2,0,1,0,4,5,5,5,5,9,7,11,5,11,0,0,0,3
